timestamp,temperature_c,humidity_percent,pressure_hpa,is_anomaly,anomaly_type
2024-01-02 07:00:00,25.10812048954992,49.27152117117194,1011.9920110757561,0,none
2024-01-02 08:00:00,24.42005322003279,46.16440253452405,1016.3894733608557,0,none
2024-01-02 09:00:00,24.517316985539257,49.983877656409184,1010.9082081173436,1,freeze
2024-01-02 10:00:00,21.863108982820503,49.983877656409184,1017.210397755971,1,freeze
2024-01-02 11:00:00,22.278778038249435,49.983877656409184,1011.4271757053267,1,freeze
2024-01-02 12:00:00,22.261397542054734,49.983877656409184,1014.2122960471254,1,freeze
2024-01-02 13:00:00,17.614219237541096,49.983877656409184,1013.6210312396886,1,freeze
2024-01-02 14:00:00,17.978808342582358,49.983877656409184,1014.4615107034275,1,freeze
2024-01-02 15:00:00,16.6016982789327,69.29160631583592,1015.1979524532385,1,drift
2024-01-02 16:00:00,16.583319858651777,75.91570931345231,1018.3311656548276,1,drift
2024-01-02 17:00:00,16.90026991159181,75.72268317354025,1014.520514906981,1,drift
2024-01-02 18:00:00,15.29253458806672,70.31224482197275,1017.7935470749635,1,drift
2024-01-02 19:00:00,15.219817555636958,77.42584107965708,1015.8603379692228,1,drift
2024-01-02 20:00:00,16.60545366755683,73.02339573483555,1010.6095177376137,1,drift
2024-01-02 21:00:00,16.35538192591205,69.15128184084061,1015.8643990840818,1,drift
2024-01-02 22:00:00,18.57881964259753,64.73628042215438,1019.5347862067732,1,drift
2024-01-02 23:00:00,19.054518808212876,69.34865341022021,1019.3523675824553,1,drift
2024-01-03 00:00:00,19.361228180164385,60.6466938048735,1018.0762791970233,1,drift
2024-01-03 01:00:00,21.497883705602415,55.789729313693414,1018.1906024286963,1,drift
2024-01-03 02:00:00,22.996206561662174,54.95645678085581,1019.2139634383157,1,drift
2024-01-03 03:00:00,23.374605261516887,48.22257105886548,1020.8464080974079,1,drift
2024-01-03 04:00:00,25.524430691579887,47.975338224286645,1019.3802409271767,1,drift
2024-01-03 05:00:00,25.532255895144505,45.470927942455404,1021.7754869394477,1,drift
2024-01-03 06:00:00,27.090555359437236,44.60545308272262,1017.2036457546459,1,drift
2024-01-03 07:00:00,25.591272844828275,48.225641199455474,1020.8679764866346,1,drift
2024-01-03 08:00:00,25.535475214012965,46.517929569680504,1023.470814953249,1,drift
2024-01-03 09:00:00,26.3671985954423,56.2983847360878,1023.7677385249685,1,drift
2024-01-03 10:00:00,22.3225596094518,48.82076001268148,1020.405293095255,1,drift
2024-01-03 11:00:00,22.379839805708603,55.12860371999369,1020.0973000471931,1,drift
2024-01-03 12:00:00,21.383259006393065,61.0702487340568,1021.2353970875406,1,drift
2024-01-03 13:00:00,19.825821442299496,62.033791408743895,1012.0505284295791,0,none
2024-01-03 14:00:00,17.554788060255568,66.7560511202665,1012.244623911593,0,none
2024-01-03 15:00:00,18.776887340916637,66.86702682859541,1014.2228367063204,0,none
2024-01-03 16:00:00,16.144673104089804,71.61202294836863,1014.8108430676871,0,none
2024-01-03 17:00:00,15.851484569051992,71.70123087182697,1010.9711303513983,0,none
2024-01-03 18:00:00,16.70302698033086,76.19611898932365,1010.9017847161359,0,none
2024-01-03 19:00:00,14.332358620081138,73.37036083651266,1013.2509677953428,0,none
2024-01-03 20:00:00,17.11080186857768,71.96711955399644,1013.8745362760199,0,none
2024-01-03 21:00:00,16.819631210421566,67.56689754955131,1014.6966826013299,0,none
2024-01-03 22:00:00,18.127539990476667,69.51780399694333,1008.491308887447,0,none
2024-01-03 23:00:00,17.85875027144145,63.20676819210151,1013.1933142255571,0,none
2024-01-04 00:00:00,20.943899720327327,57.47574448778942,1012.1713427558992,0,none
2024-01-04 01:00:00,22.734636258384697,60.10419911058783,1012.5668602195965,0,none
2024-01-04 02:00:00,25.44931791073054,50.79633479410559,1012.0008913029558,0,none
2024-01-04 03:00:00,24.209354301930368,47.72383988378484,1012.8059199446911,0,none
2024-01-04 04:00:00,25.378831557237024,45.812971522379236,1010.3901095346538,0,none
2024-01-04 05:00:00,25.767590443804497,45.76405478537107,1012.9790066235951,0,none
2024-01-04 06:00:00,25.55124075296281,45.561661312673074,1011.1620562677488,0,none
2024-01-04 07:00:00,25.6364167597744,43.54144690083439,1013.3639863116518,0,none
2024-01-04 08:00:00,,48.38009094093678,1008.2381662681923,1,null
2024-01-04 09:00:00,24.85142838468609,49.66807395780193,1014.9048783849521,0,none
2024-01-04 10:00:00,22.354285266967374,48.764169239662785,1010.9216709006815,0,none
2024-01-04 11:00:00,21.577789369731367,59.60104197990416,1011.3610593784505,0,none
2024-01-04 12:00:00,20.814895636297813,55.511076313201556,1011.2219336772037,0,none
2024-01-04 13:00:00,19.4390835180554,64.99304019564273,1013.1462977605556,0,none
2024-01-04 14:00:00,17.751612498413788,64.32104939072242,1014.3728948726528,0,none
2024-01-04 15:00:00,17.032391090348828,74.5716869299178,1015.2248355583351,0,none
2024-01-04 16:00:00,16.016715717203798,69.57509681180024,1012.388415442994,0,none
2024-01-04 17:00:00,17.3325537328187,72.04734102176187,1013.1795104757001,0,none
2024-01-04 18:00:00,15.588799710982167,70.4564005962196,1012.9486835649396,0,none
2024-01-04 19:00:00,15.46063191776558,79.34466991770664,1013.1801638698439,0,none
2024-01-04 20:00:00,16.216111729127622,74.66736052860945,1013.69111139285,0,none
2024-01-04 21:00:00,,68.24048009226503,1012.100260805888,1,null
2024-01-04 22:00:00,18.690040282903823,66.28856779218205,1013.7905427159559,0,none
2024-01-04 23:00:00,19.384944129127152,66.03070238162503,1011.6891708927263,1,drift
2024-01-05 00:00:00,19.02672216685008,62.359782612512554,1010.9559485230127,1,drift
2024-01-05 01:00:00,23.916449610276075,54.79163837647586,1015.252062454005,1,drift
2024-01-05 02:00:00,23.171118149071873,55.76140715328107,1013.9992739114564,1,drift
2024-01-05 03:00:00,22.825883171867883,48.81148995049571,1012.6115195455708,1,drift
2024-01-05 04:00:00,25.157829498241203,48.60090297215795,1014.6585373136129,1,drift
2024-01-05 05:00:00,24.507977427204576,52.14426231695918,1011.195515269396,1,drift
2024-01-05 06:00:00,27.921596327444636,42.67590190240088,1012.8807824593474,1,drift
2024-01-05 07:00:00,26.080854451215536,46.71002260139237,1017.2685356987744,1,drift
2024-01-05 08:00:00,25.467228110782266,49.404664240026605,1014.709673478802,1,drift
2024-01-05 09:00:00,24.859410647064166,51.459946118666196,1016.417370470681,1,drift
2024-01-05 10:00:00,23.481033660754484,52.65363208732682,1016.0095578938881,1,drift
2024-01-05 11:00:00,22.02822936187901,56.55563237844434,1017.9325172708743,1,drift
2024-01-05 12:00:00,20.054636591511866,62.53579446320955,1018.6837671029064,1,drift
2024-01-05 13:00:00,19.67546500494594,63.45549229068579,1020.1950556215022,1,drift
2024-01-05 14:00:00,17.834306862846553,71.5566715394621,1016.9217310648243,1,drift
2024-01-05 15:00:00,16.748725824022458,72.17779276079828,1020.577401762569,1,drift
2024-01-05 16:00:00,15.747385188282376,69.28718100205687,1022.7400331607968,1,drift
2024-01-05 17:00:00,17.33875810505484,76.12154421108899,1020.7474759909929,1,drift
2024-01-05 18:00:00,18.186228573640527,76.49493447451606,1021.1798110806732,1,drift
2024-01-05 19:00:00,16.775757131849872,80.0625605493173,1021.2029428948863,1,drift
2024-01-05 20:00:00,17.280103648225158,70.74819189615728,1021.0072418534759,1,drift
2024-01-05 21:00:00,17.30794265428254,71.22067138529748,1023.4414635305914,1,drift
2024-01-05 22:00:00,19.85812246876683,64.86070741995238,1023.6504006576233,1,drift
2024-01-05 23:00:00,19.050299207512797,66.47052943432736,1016.4224881398193,0,none
2024-01-06 00:00:00,22.982776846834476,56.69221581818526,1013.6795343707665,0,none
2024-01-06 01:00:00,22.205794714758436,57.34146596194251,1013.8722351710549,0,none
2024-01-06 02:00:00,22.716289466971006,54.34254652030814,1010.873890555016,0,none
2024-01-06 03:00:00,25.60062584276707,46.115107995174206,1013.6426829533033,0,none
2024-01-06 04:00:00,26.698238092169728,47.95467626997338,1013.2739915504333,0,none
2024-01-06 05:00:00,24.960420169110357,37.34995086295185,1013.2506975203617,0,none
2024-01-06 06:00:00,26.50155580743358,40.43479279405769,1014.4605152047152,0,none
2024-01-06 07:00:00,24.105716484245487,44.31672485804988,1012.2007780961533,0,none
2024-01-06 08:00:00,24.8822342976609,47.56525459098675,1015.3112254053034,0,none
2024-01-06 09:00:00,25.059368656058894,51.595573221429696,1014.3933447565629,0,none
2024-01-06 10:00:00,22.50406912276711,53.187436145178474,1012.2201889632452,0,none
2024-01-06 11:00:00,22.506232386592043,54.47918860534447,1009.6754834619661,0,none
2024-01-06 12:00:00,21.259432931859077,66.92237112845959,1011.7928540036705,0,none
2024-01-06 13:00:00,19.206658435521117,64.37061091192547,1014.9977845797998,0,none
2024-01-06 14:00:00,18.41404361172914,65.4784673889881,1017.2647201024168,0,none
2024-01-06 15:00:00,17.236106197859346,72.52853524842662,1014.8050089397617,0,none
2024-01-06 16:00:00,15.79556235746622,74.06663808957722,1011.33316163137,0,none
2024-01-06 17:00:00,15.553646452423171,75.14560676434608,1013.8397355469248,0,none
2024-01-06 18:00:00,15.257964362784369,70.31406557441905,1013.5603230578154,0,none
2024-01-06 19:00:00,16.598952089250723,72.18814320265925,1016.8322890732222,0,none
2024-01-06 20:00:00,15.911399500125011,85.46081552957368,1010.1867870716892,0,none
2024-01-06 21:00:00,17.815366259722044,65.83455282153392,1012.3424971026865,0,none
2024-01-06 22:00:00,16.834307152345698,66.44984447342361,1013.536301679439,0,none
2024-01-06 23:00:00,19.508020324723564,62.61196088523126,1015.0533091627591,0,none
2024-01-07 00:00:00,19.957104921187476,63.11413673093442,1013.5599069983082,0,none
2024-01-07 01:00:00,24.243997720148545,56.78321092240007,1011.8337027489749,0,none
2024-01-07 02:00:00,24.253957613566254,52.713246217978316,1014.1753298672486,0,none
2024-01-07 03:00:00,24.41308839849197,48.38246279146287,1010.8802465853526,0,none
2024-01-07 04:00:00,23.91948406942076,55.58374008080951,1009.6310567926689,0,none
2024-01-07 05:00:00,26.61678286225703,41.935733116104494,1012.9094686532351,0,none
2024-01-07 06:00:00,26.089773463569376,49.65341780117977,1013.8122370468975,0,none
2024-01-07 07:00:00,25.74092684545732,47.57235648164402,1013.3738041660806,0,none
2024-01-07 08:00:00,25.6404004354019,49.941770257808066,1012.835030553969,0,none
2024-01-07 09:00:00,25.81782377666461,54.95797636941161,1008.9848855603877,0,none
2024-01-07 10:00:00,23.992492660307878,51.975663917369296,1015.4420774319885,0,none
2024-01-07 11:00:00,22.235459763378596,52.136894815067755,1010.9029255097101,0,none
2024-01-07 12:00:00,19.468923930393153,58.489123561374726,1016.1246159392088,0,none
2024-01-07 13:00:00,20.401621161410752,63.017261474330745,1014.0900400086134,0,none
2024-01-07 14:00:00,18.93095645218813,73.19957741803333,1014.1154964182127,0,none
2024-01-07 15:00:00,16.241880150425708,74.07852227182943,1014.7803924931762,0,none
2024-01-07 16:00:00,19.10294895715684,74.17290406118556,1014.4543522048269,0,none
2024-01-07 17:00:00,14.283773541690367,73.78749930189173,1016.3104204941931,0,none
2024-01-07 18:00:00,15.416619139908182,76.6581247466331,1010.6283642180086,0,none
2024-01-07 19:00:00,18.32423431642519,71.75633301708035,1007.9548183327339,0,none
2024-01-07 20:00:00,15.132367043284248,72.84838341041633,1012.8430121352543,0,none
2024-01-07 21:00:00,17.2443271900436,68.59054131769987,1014.4130421839999,0,none
2024-01-07 22:00:00,19.14362092626352,69.5544605316089,1011.4165667097353,0,none
2024-01-07 23:00:00,18.953750543340465,59.88566905846562,1017.4736425046982,0,none
2024-01-08 00:00:00,20.200376993616835,57.63402343108015,1014.242504255606,0,none
2024-01-08 01:00:00,21.500217201250408,61.05324100324489,1009.8592692137747,0,none
2024-01-08 02:00:00,24.23430741524185,48.0417537973592,1012.6084915445358,0,none
2024-01-08 03:00:00,25.10280059590464,48.82170620975531,1012.8057041013344,0,none
2024-01-08 04:00:00,25.668597660151846,46.89491506528509,1013.7632566229001,0,none
2024-01-08 05:00:00,25.734717912366946,40.65097752826218,1013.3276600226886,0,none
2024-01-08 06:00:00,26.116110117002044,45.40443928760869,1009.8009874448572,0,none
2024-01-08 07:00:00,27.655864745672094,52.18970478428131,1011.9558447629651,0,none
2024-01-08 08:00:00,26.33082689746511,49.211688615083354,1011.8245800878934,0,none
2024-01-08 09:00:00,24.638042950183074,53.14275157723397,1013.0824843795497,0,none
2024-01-08 10:00:00,23.686849319851458,55.6220207258937,1010.9784370271964,0,none
2024-01-08 11:00:00,21.737939475890734,54.259547084081,1011.6133311091942,0,none
2024-01-08 12:00:00,20.78352241743979,65.16408876621522,1010.4303325350187,0,none
2024-01-08 13:00:00,20.80711533453855,57.749777876260104,1013.2095284756947,0,none
2024-01-08 14:00:00,17.270650299624673,71.77459977584178,1011.229471971963,0,none
2024-01-08 15:00:00,16.366098527215176,71.28376378241506,1016.8773758212823,0,none
2024-01-08 16:00:00,16.507273657552492,67.78927758010778,1010.5134976942306,0,none
2024-01-08 17:00:00,17.88223427029024,80.84895406994956,1009.5294711747978,0,none
2024-01-08 18:00:00,16.850368544455723,75.73415968598553,1015.1681701539865,0,none
2024-01-08 19:00:00,18.425687248346367,76.48872312273649,1010.8574686077918,0,none
2024-01-08 20:00:00,17.089644966033923,71.01064135744149,1015.9961358291393,0,none
2024-01-08 21:00:00,17.23870522394024,68.95597858442841,1011.1269054637996,0,none
2024-01-08 22:00:00,19.549233147626506,68.68533416985072,1011.9667215995897,0,none
2024-01-08 23:00:00,19.51521543094809,63.39863897957035,1014.1731177069246,0,none
2024-01-09 00:00:00,21.88091906183438,62.28417988933376,1016.1234022570876,0,none
2024-01-09 01:00:00,22.21912011685054,56.42773078621257,1012.5523183681497,0,none
2024-01-09 02:00:00,23.544651977739363,51.294193501350136,1010.1863999412565,0,none
2024-01-09 03:00:00,25.65997636071015,50.15305408483356,1011.0043196091082,0,none
2024-01-09 04:00:00,26.33381479937755,45.576630051399654,1012.7299346877571,0,none
2024-01-09 05:00:00,27.013043008135064,48.77685841966018,1014.6373993491399,0,none
2024-01-09 06:00:00,25.06256465897299,42.19997426803861,1015.6827261715617,0,none
2024-01-09 07:00:00,26.099653321170262,48.98497777693972,1012.8223827261348,0,none
2024-01-09 08:00:00,26.34015857277508,39.46737286197074,1015.2947597747524,0,none
2024-01-09 09:00:00,23.99341915182586,51.58581049553045,1011.1268549601564,0,none
2024-01-09 10:00:00,25.447574115944846,49.420929204813916,1012.8723854967675,0,none
2024-01-09 11:00:00,23.638744223043787,56.270240953216955,1009.510631641528,0,none
2024-01-09 12:00:00,21.8695956053498,59.25719917844017,1014.2061396233253,0,none
2024-01-09 13:00:00,19.56829095955021,64.89554652275123,1012.5488406878826,0,none
2024-01-09 14:00:00,18.94304669259778,64.8162853661133,1012.4550316626954,0,none
2024-01-09 15:00:00,17.01925185993213,73.59745931927331,1017.0342699858501,0,none
2024-01-09 16:00:00,15.853635556946148,74.8933096776201,1011.8611950275534,0,none
2024-01-09 17:00:00,17.7492609608288,71.32543918558561,1014.319285108256,0,none
2024-01-09 18:00:00,17.663170908746142,71.55223885910377,1012.5914011632955,0,none
2024-01-09 19:00:00,17.421337973511317,78.10161861853793,1012.9338866723668,0,none
2024-01-09 20:00:00,,75.34199995628711,1009.9984389756553,1,null
2024-01-09 21:00:00,17.83770513759733,70.09710524008084,1014.0025366633362,0,none
2024-01-09 22:00:00,19.806462852729545,72.07861153129264,1014.4429138282936,0,none
2024-01-09 23:00:00,21.214260277140184,63.85425986851888,1013.5370402639754,0,none
2024-01-10 00:00:00,21.78392552393264,54.25214148337197,1011.603804524899,0,none
2024-01-10 01:00:00,22.071937765557742,57.032477383534925,1010.8446431911883,0,none
2024-01-10 02:00:00,23.64915664550777,46.645109862566194,1011.4124272413181,0,none
2024-01-10 03:00:00,24.50494063906213,56.97172736651382,1009.3845604004525,0,none
2024-01-10 04:00:00,25.53523153512896,42.08269047977928,1011.9470090399808,0,none
2024-01-10 05:00:00,28.564906672921115,49.41623188637048,1015.1742950625145,1,drift
2024-01-10 06:00:00,26.43723663930497,44.922432983695906,1012.6420925054955,1,drift
2024-01-10 07:00:00,25.9779035826606,44.90171098167068,1012.6823381784138,1,drift
2024-01-10 08:00:00,27.519754325133924,46.29925848192047,1017.9901517188501,1,drift
2024-01-10 09:00:00,26.18945863635806,45.4429596000866,1015.6976128671552,1,drift
2024-01-10 10:00:00,24.90083147960511,50.92796697425642,1014.0483798666438,1,drift
2024-01-10 11:00:00,24.01266174943182,55.297560039648175,1015.3425681323271,1,drift
2024-01-10 12:00:00,20.834726346721727,67.42041579305013,1020.2602328267858,1,drift
2024-01-10 13:00:00,20.441825439948595,63.986862942169,1015.8494488006663,1,drift
2024-01-10 14:00:00,20.593868568955074,64.61259199890853,1019.3522407861334,1,drift
2024-01-10 15:00:00,18.172135308494497,67.62065179972919,1018.9050719576298,1,drift
2024-01-10 16:00:00,18.464770259288407,75.7677429848678,1015.4170177044226,1,drift
2024-01-10 17:00:00,17.642023180855876,72.41718090653148,1016.4994563173905,1,drift
2024-01-10 18:00:00,17.778073832452932,79.7707801397632,1016.7665317251976,1,drift
2024-01-10 19:00:00,16.815778408844206,73.89624193260524,1020.2063119471761,1,drift
2024-01-10 20:00:00,18.197017053947846,78.09889861701639,1016.9026408082912,1,drift
2024-01-10 21:00:00,17.35352079625862,67.60946356726598,1018.6715128526705,1,drift
2024-01-10 22:00:00,19.16380267927113,66.78389757924133,1018.5094480507786,1,drift
2024-01-10 23:00:00,20.934536297752462,57.18591992991167,1021.4486946296914,1,drift
2024-01-11 00:00:00,21.74611608437699,59.70786270349383,1022.16302935325,1,drift
2024-01-11 01:00:00,23.604222271998804,56.187816250189584,1022.41610467974,1,drift
2024-01-11 02:00:00,24.684461662803283,51.55713740391268,1017.7847569597006,1,drift
2024-01-11 03:00:00,27.277608748306765,53.628708297427806,1020.8427220390054,1,drift
2024-01-11 04:00:00,27.08441895804423,45.7770107654927,1025.5438216726752,1,drift
2024-01-11 05:00:00,27.362136675585177,45.75853388875258,1011.9516234087408,0,none
2024-01-11 06:00:00,27.891611850607177,44.969989095106435,1017.4297493971262,0,none
2024-01-11 07:00:00,27.61847429756235,47.41795007890373,1013.2340001437813,0,none
2024-01-11 08:00:00,26.781677759535906,54.367077093280514,1011.5781914402011,0,none
2024-01-11 09:00:00,24.92630479200959,51.097255905944664,1011.1404190806015,0,none
2024-01-11 10:00:00,25.291779333885707,50.88474134830778,1011.69610772466,0,none
2024-01-11 11:00:00,23.28418428222511,56.15713209348362,1014.2431253340881,0,none
2024-01-11 12:00:00,22.121511624456712,64.8869372998905,1013.3705767629667,0,none
2024-01-11 13:00:00,20.631871161450192,61.872907835667725,1014.7096454786414,0,none
2024-01-11 14:00:00,18.96749172225218,68.42372074986191,1010.4178080833224,0,none
2024-01-11 15:00:00,18.51594229091609,73.56814032797229,1010.6667173879714,0,none
2024-01-11 16:00:00,17.104779369759882,71.38735830621334,1013.4659521368523,0,none
2024-01-11 17:00:00,16.516089717945682,76.53989746940645,1013.7343586224287,0,none
2024-01-11 18:00:00,16.802185283086672,73.26635710138979,1010.6917855457439,0,none
2024-01-11 19:00:00,17.503458125830974,79.97521160198356,1009.9501415491696,0,none
2024-01-11 20:00:00,16.78512300245427,71.66774578380958,1011.3904302720239,0,none
2024-01-11 21:00:00,18.50195906146916,65.62774275293441,1016.673283024543,0,none
2024-01-11 22:00:00,20.094934748749463,62.5642128072899,1010.3112817517823,0,none
2024-01-11 23:00:00,18.346306631666216,65.15190136897212,1013.0071035372695,0,none
2024-01-12 00:00:00,22.307564078456604,63.57848713065938,1011.8237271865435,0,none
2024-01-12 01:00:00,23.43832648831027,54.88685198148695,1011.2431318430275,0,none
2024-01-12 02:00:00,24.868757950896324,58.38346228017634,1012.9327166707209,0,none
2024-01-12 03:00:00,25.831751152914993,49.00580968180596,1012.3016572792162,0,none
2024-01-12 04:00:00,25.757681303673273,46.813286441295574,1014.0900958787378,0,none
2024-01-12 05:00:00,25.834546438291067,43.00086759587309,1013.1419442782277,0,none
2024-01-12 06:00:00,26.854767245935683,48.85478482070149,1012.0390374012879,0,none
2024-01-12 07:00:00,26.410054854881356,50.923788304352364,1013.336638802242,0,none
2024-01-12 08:00:00,27.70896371040893,42.025510099625414,1011.8788729827135,0,none
2024-01-12 09:00:00,25.20915095181894,50.970982393346425,1013.4083381520836,0,none
2024-01-12 10:00:00,28.607656680480783,55.15315245617577,1008.3991064984259,0,none
2024-01-12 11:00:00,25.412035587812564,54.24880248800898,1018.7844674568545,0,none
2024-01-12 12:00:00,23.591636484635508,56.14915582858958,1008.2836096191716,0,none
2024-01-12 13:00:00,20.9040657298745,62.59894081474335,1012.8347873400024,0,none
2024-01-12 14:00:00,18.952739650646507,64.73650153802213,1017.1769959482506,0,none
2024-01-12 15:00:00,18.073229841034824,74.18449942893487,1011.9855439436446,0,none
2024-01-12 16:00:00,16.554230083121258,76.37591432365213,1013.1162694864045,0,none
2024-01-12 17:00:00,18.7592845542449,74.08790351302395,1009.6596479414485,0,none
2024-01-12 18:00:00,17.2873490771729,74.6960107525076,1008.9734718842516,0,none
2024-01-12 19:00:00,16.456022214705904,73.15812273698164,1011.8825552807398,0,none
2024-01-12 20:00:00,16.715882001536034,77.8829924571648,1011.9156344568556,0,none
2024-01-12 21:00:00,17.46785563802104,72.86282083084669,1009.8272497887648,0,none
2024-01-12 22:00:00,20.528131588222774,69.93532221995466,1014.0420630824451,0,none
2024-01-12 23:00:00,20.648635678730844,62.71868325369462,1011.0036501829536,0,none
2024-01-13 00:00:00,21.15039649899866,60.44420871204726,1013.0199072544622,0,none
2024-01-13 01:00:00,23.811583357060332,55.092664961330975,1013.0729884220667,0,none
2024-01-13 02:00:00,23.280011405548127,53.93046290410504,1016.9044783514424,0,none
2024-01-13 03:00:00,25.95222443594527,43.734304560212465,1016.9495080415226,0,none
2024-01-13 04:00:00,25.594221374732754,46.008360845895744,1012.5672941920417,0,none
2024-01-13 05:00:00,28.237241842758916,39.88193592309268,1015.0089902953106,0,none
2024-01-13 06:00:00,27.422283156435917,48.61273374402065,1012.005377319622,0,none
2024-01-13 07:00:00,26.689691434246665,47.26806404009595,1013.530633335205,0,none
2024-01-13 08:00:00,27.533152584667356,43.04279537667348,1013.2970317971669,0,none
2024-01-13 09:00:00,25.155683151193596,45.11544196814549,1014.3389398025146,0,none
2024-01-13 10:00:00,25.57114777466896,48.81607376641154,1007.4689067240125,0,none
2024-01-13 11:00:00,22.598296281772573,51.66731776020855,1011.3193070232783,0,none
2024-01-13 12:00:00,22.818162938043507,59.42343860650487,1013.2630126363443,0,none
2024-01-13 13:00:00,20.205842343461164,60.56359272238993,1013.9909857882184,0,none
2024-01-13 14:00:00,20.36952136602718,67.68519599421353,1011.0139733300825,0,none
2024-01-13 15:00:00,19.473228213985344,72.63109615466794,1013.8746913438247,0,none
2024-01-13 16:00:00,18.207920039069386,75.9624387767767,1012.2097624906584,0,none
2024-01-13 17:00:00,16.405077423567906,79.9655693205938,1010.8825410229465,0,none
2024-01-13 18:00:00,15.775424076491873,67.4090105370176,1012.7767044742315,0,none
2024-01-13 19:00:00,16.714452973489923,71.58544777343596,1015.5735800125399,0,none
2024-01-13 20:00:00,16.943710758747372,77.84451949009747,1015.9550116335345,0,none
2024-01-13 21:00:00,19.315912689939037,70.71297624794916,1013.7320722758378,0,none
2024-01-13 22:00:00,21.07576919428533,69.35788936294475,1016.2498121942132,0,none
2024-01-13 23:00:00,21.47406678401653,69.58379459017986,1014.2943659653585,0,none
2024-01-14 00:00:00,20.585488996059468,59.36825993546952,1012.3425648031209,0,none
2024-01-14 01:00:00,23.60083404824524,60.280983130718,1015.7303933947852,0,none
2024-01-14 02:00:00,25.823299119130628,49.014412731255376,1014.774738224088,0,none
2024-01-14 03:00:00,25.6014078575265,49.014795491883255,1013.7875928749959,1,freeze
2024-01-14 04:00:00,24.47497881560893,49.014795491883255,1013.829916011794,1,freeze
2024-01-14 05:00:00,29.45282054453521,49.014795491883255,1014.714211495122,1,freeze
2024-01-14 06:00:00,27.85675618338354,49.014795491883255,1012.2756264823184,1,freeze
2024-01-14 07:00:00,28.46076439712385,49.014795491883255,1011.2207140860572,1,freeze
2024-01-14 08:00:00,27.7366099713986,49.014795491883255,1017.0142639368307,1,freeze
2024-01-14 09:00:00,26.370750598559436,50.93611489342452,1011.3803499403984,1,freeze
2024-01-14 10:00:00,25.554794918124298,50.93611489342452,1011.9921374211749,1,freeze
2024-01-14 11:00:00,24.262654780150086,50.93611489342452,1013.0950038233807,1,freeze
2024-01-14 12:00:00,25.042469267787595,50.93611489342452,1014.4306059511094,1,freeze
2024-01-14 13:00:00,20.14569406468391,50.93611489342452,1013.029873358455,1,freeze
2024-01-14 14:00:00,18.279759308047687,50.93611489342452,1015.3453722101539,1,freeze
2024-01-14 15:00:00,18.133396585388176,70.0357956190814,1014.1563487762348,0,none
2024-01-14 16:00:00,16.62898373910935,71.79133674484144,1013.748219344096,0,none
2024-01-14 17:00:00,17.923646756026496,71.66016329114667,1015.0799118594274,0,none
